nombre,link,direccion,tipo,categoria,telefono,email
BARULLO,https://www.turismo.gal/recurso/-/detalle/v-po-008646/barullo?langId=es_ES&tp=1001549&ctre=40000240,"Calle Princesa, nº 15 36002 Pontevedra - Pontevedra",Café bar,,,facendobarullo@gmail.com
BARUTA BURGER & KITCHEN,https://www.turismo.gal/recurso/-/detalle/c-po-000290/baruta-burger-kitchen?langId=es_ES&tp=1001550&ctre=40000242,"Avenida García Barbón, nº 37 36201 Vigo - Pontevedra",Cafetería,,+34 617 188 773,barutabk@gmail.com
"BARXAS, OS",https://www.turismo.gal/recurso/-/detalle/r-po-001153/barxas-os?langId=es_ES&tp=24&ctre=142,"R/ COLOMBIA, 17 0 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
BATALLON,https://www.turismo.gal/recurso/-/detalle/v-po-000542/batallon?langId=es_ES&tp=1001549&ctre=40000240,R/MARTIN CODAX 17 VIGO BAIXO 0 Vigo - Pontevedra,Café bar,,,
BATEA DO NAUTICO,https://www.turismo.gal/recurso/-/detalle/r-po-003656/batea-do-nautico?langId=es_ES&tp=24&ctre=142,"Porto Deportivo Pedras Negras, nº sn 36988 O Grove - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 673 529 571,bateadonautico@gmail.com
"BATEA, A",https://www.turismo.gal/recurso/-/detalle/v-po-007532/batea-a?langId=es_ES&tp=1001549&ctre=40000240,"RAFAEL PICO, 35 0 Sanxenxo - Pontevedra",Café bar,,,
BATEGA,https://www.turismo.gal/recurso/-/detalle/v-po-007146/batega?langId=es_ES&tp=1001549&ctre=40000240,"Avenida De La Marina, nº 90 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,IVANCARDALDA@GMAIL.COM
BAVARIA,https://www.turismo.gal/recurso/-/detalle/c-po-000943/bavaria?langId=es_ES&tp=1001550&ctre=40000242,"Avenida Florida , nº 21 36210 Vigo - Pontevedra",Cafetería,,,
BAVIC,https://www.turismo.gal/recurso/-/detalle/v-po-009014/bavic?langId=es_ES&tp=1001549&ctre=40000240,"Plaza Praza da Mina, nº 9 36740 Tomiño - Pontevedra",Café bar,,,
BAXIÑA,https://www.turismo.gal/recurso/-/detalle/v-po-009402/baxina?langId=es_ES&tp=1001549&ctre=40000240,"LG. BAXIÑA, 162 - TAMEIGA 416 Mos - Pontevedra",Café bar,,,
BAY-ONE,https://www.turismo.gal/recurso/-/detalle/v-po-006552/bay-one?langId=es_ES&tp=1001549&ctre=40000240,"Calle Xogo Da Bola, nº 8 36300 Baiona - Pontevedra",Café bar,,,
BAYON,https://www.turismo.gal/recurso/-/detalle/v-po-005211/bayon?langId=es_ES&tp=1001549&ctre=40000240,"Lg. O Rodo, nº 41 36628 Vilanova de Arousa - Pontevedra",Café bar,,,evaargibay2016@gmail.com
BB+,https://www.turismo.gal/recurso/-/detalle/v-po-005459/bb-?langId=es_ES&tp=1001549&ctre=40000240,MARRUA 36 0 Moaña - Pontevedra,Café bar,,,
BBC,https://www.turismo.gal/recurso/-/detalle/v-po-007115/bbc?langId=es_ES&tp=1001549&ctre=40000240,"R/ A ESTRADA, 26 36004 Pontevedra - Pontevedra",Café bar,,,
BEBEBIRRA PONTEAREAS,https://www.turismo.gal/recurso/-/detalle/c-po-001189/bebebirra-ponteareas?langId=es_ES&tp=1001550&ctre=40000242,"Calle O Castañal, nº 10 36860 Ponteareas - Pontevedra",Cafetería,,+34 634 714 402,VERONICAGONLO1974@GMAIL.COM
BEERMANDIÑOS,https://www.turismo.gal/recurso/-/detalle/v-po-004281/beermandinos?langId=es_ES&tp=1001549&ctre=40000240,"Calle Bizarre, nº 15 36201 Vigo - Pontevedra",Café bar,,,
BEERMUDAS,https://www.turismo.gal/recurso/-/detalle/231018000317/beermudas-?langId=es_ES&tp=1001549&ctre=40000240,"Calle González Besada, nº 1 36620 Vilanova de Arousa - Pontevedra",Café bar,,+34 625 590 663,ADNROMS@GMAIL.COM
BEIRA,https://www.turismo.gal/recurso/-/detalle/220627000355/beira?langId=es_ES&tp=24&ctre=142,"Avenida Samil, nº 15 36212 Vigo - Pontevedra",Restaurante,1º Categoría - 4 Tenedores,+34 986 268 070,info.vigo@attica21hotels.com
BEIRA DO MAR,https://www.turismo.gal/recurso/-/detalle/210304000206/beira-do-mar?langId=es_ES&tp=1001549&ctre=40000240,"Camiño Paseo da Praia, nº 43 36693 Redondela - Pontevedra",Café bar,,,
BEIRAMAR,https://www.turismo.gal/recurso/-/detalle/1515/beiramar?langId=es_ES&tp=24&ctre=142,"Calle Beiramar, nº 30 36980 O Grove - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 607 183 016,info@restaurantebeiramar.com
BEIRAMAR,https://www.turismo.gal/recurso/-/detalle/15155/beiramar?langId=es_ES&tp=24&ctre=142,"Plaza de José Mogimes, s/n 36350 Nigrán - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
BEIRAMAR,https://www.turismo.gal/recurso/-/detalle/v-po-005344/beiramar?langId=es_ES&tp=1001549&ctre=40000240,"Calle VALENTIN VIQUEIRA, nº 1 36610 Vilagarcía de Arousa - Pontevedra",Café bar,,,LIDIANEGREIRO.PG@GMAIL.COM
BEIRAMAR II,https://www.turismo.gal/recurso/-/detalle/r-po-000299/beiramar-ii?langId=es_ES&tp=24&ctre=142,"R/ RIBEIRA DO BERBÉS, 29 36202 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
BEKARI,https://www.turismo.gal/recurso/-/detalle/210328002078/bekari?langId=es_ES&tp=1001549&ctre=40000240,"Calle Marqués de Valladares, nº 2 36201 Vigo - Pontevedra",Café bar,,,
BELDADE RESTAURANTE,https://www.turismo.gal/recurso/-/detalle/269976765/beldade-restaurante?langId=es_ES&tp=24&ctre=142,"Lg. O Remesal, nº 5 36713 Tui - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 636 130 412,isaacmiguezviana@gmail.com
BELDAR,https://www.turismo.gal/recurso/-/detalle/210625000641/beldar?langId=es_ES&tp=1001549&ctre=40000240,"Calle Abeleira Méndez, nº 13 36201 Vigo - Pontevedra",Café bar,,,
BELESAR,https://www.turismo.gal/recurso/-/detalle/220729000860/belesar?langId=es_ES&tp=1001549&ctre=40000240,"Calle Cesteiros, nº 6 36202 Vigo - Pontevedra",Café bar,,,ernestoramos2012@gmail.com
BELLA AROSA,https://www.turismo.gal/recurso/-/detalle/v-po-006325/bella-arosa?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Doutor Tourón, nº 25 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,
BELLA NAPOLI CASCO BELLO,https://www.turismo.gal/recurso/-/detalle/210305000391/bella-napoli-casco-bello-?langId=es_ES&tp=1001549&ctre=40000240,"Calle Joaquín Yáñez, nº 15 Vigo - Pontevedra",Café bar,,,
"BELLA, A",https://www.turismo.gal/recurso/-/detalle/r-po-000588/bella-a?langId=es_ES&tp=24&ctre=142,FERRAZO 0 Vilagarcía de Arousa - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,,
BELLMAR,https://www.turismo.gal/recurso/-/detalle/v-po-004368/bellmar?langId=es_ES&tp=1001549&ctre=40000240,"Calle Sanjurjo Badía, nº 204 36207 Vigo - Pontevedra",Café bar,,,NILOALVEZ@GMAIL.COM
BELMONT CERVECERIA,https://www.turismo.gal/recurso/-/detalle/v-po-006410/belmont-cerveceria?langId=es_ES&tp=1001549&ctre=40000240,"Calle Santa Tegra, nº 34 36207 Vigo - Pontevedra",Café bar,,,jriveiroalcantara@gmail.com
BELSAY,https://www.turismo.gal/recurso/-/detalle/151027000064/belsay?langId=es_ES&tp=1001549&ctre=40000240,"Avenida De Vigo, nº 44 36640 Pontecesures - Pontevedra",Café bar,,,vanessa23101@gmail.com
BELUS TAKE AWAY I,https://www.turismo.gal/recurso/-/detalle/220510000271/belus-take-away-i?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Avenida de Vigo, nº 7 36206 Vigo - Pontevedra",Café bar,,,
BELUS TAKEAWAY,https://www.turismo.gal/recurso/-/detalle/210319001813/belus-takeaway?langId=es_ES&tp=1001549&ctre=40000240,"Calle Manuel Núñez, nº 2 36203 Vigo - Pontevedra",Café bar,,,
BEMA,https://www.turismo.gal/recurso/-/detalle/c-po-000404/bema?langId=es_ES&tp=1001550&ctre=40000242,"Calle Aragón , nº 101 36206 Vigo - Pontevedra",Cafetería,,,
BEMPOSTA,https://www.turismo.gal/recurso/-/detalle/210310001043/bemposta?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Tomás Alonso, nº 68 36208 Vigo - Pontevedra",Café bar,,,
BEN FEITO,https://www.turismo.gal/recurso/-/detalle/v-po-000761/ben-feito?langId=es_ES&tp=1001549&ctre=40000240,"Calle Purificación Saavedra, nº 6 36207 Vigo - Pontevedra",Café bar,,,comercial@fpasesores.net
BENALUA,https://www.turismo.gal/recurso/-/detalle/210311001287/benalua?langId=es_ES&tp=1001549&ctre=40000240,"Plaza Do Regueiro, nº 18 36626 A Illa de Arousa - Pontevedra",Café bar,,,
BENDITO NOPAL,https://www.turismo.gal/recurso/-/detalle/c-po-000051/bendito-nopal?langId=es_ES&tp=1001550&ctre=40000242,"Calle María Berdiales, nº 21 36201 Vigo - Pontevedra",Cafetería,,+34 607 675 687,marta@gtcconsultores.es
BENDITO NOPAL,https://www.turismo.gal/recurso/-/detalle/210310001035/bendito-nopal?langId=es_ES&tp=1001549&ctre=40000240,"Calle Luis Taboada, nº 6 36201 Vigo - Pontevedra",Café bar,,,
BENDITO NOPAL,https://www.turismo.gal/recurso/-/detalle/210310001146/bendito-nopal?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ronda don Bosco, nº 41 Porta 3-4 36201 Vigo - Pontevedra",Café bar,,,
BENIDORM,https://www.turismo.gal/recurso/-/detalle/v-po-002170/benidorm?langId=es_ES&tp=1001549&ctre=40000240,"RUA PADRE FEIJOO, 2 36204 Vigo - Pontevedra",Café bar,,,
BERBERECHO,https://www.turismo.gal/recurso/-/detalle/v-po-005282/berberecho?langId=es_ES&tp=1001549&ctre=40000240,"Calle PRAIA DOS BARCOS, , nº 4 36960 Sanxenxo - Pontevedra",Café bar,,,
BERDIALES 3,https://www.turismo.gal/recurso/-/detalle/c-po-000738/berdiales-3?langId=es_ES&tp=1001550&ctre=40000242,"R/ MARÍA BERDIALES, 3 36204 Vigo - Pontevedra",Cafetería,,,
BERDY CAFÉ,https://www.turismo.gal/recurso/-/detalle/210307000537/berdy-cafe?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ramiro Pascual, nº 18 36212 Vigo - Pontevedra",Café bar,,,
BERGANTIN,https://www.turismo.gal/recurso/-/detalle/v-po-005910/bergantin?langId=es_ES&tp=1001549&ctre=40000240,"CLAS LOUCENZAS, 5 GUARDA, A 0 A Guarda - Pontevedra",Café bar,,,
BERGAZOS,https://www.turismo.gal/recurso/-/detalle/14620/bergazos?langId=es_ES&tp=24&ctre=142,"Bergazos, 44 36500 Lalín - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 794 076,
BERLIN,https://www.turismo.gal/recurso/-/detalle/12126/berlin?langId=es_ES&tp=24&ctre=142,36966 Sanxenxo - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 723 339,
BERNÁRDEZ,https://www.turismo.gal/recurso/-/detalle/14510/bernardez?langId=es_ES&tp=24&ctre=142,nº 59 36789 A Guarda - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 613 650,
BERSAN,https://www.turismo.gal/recurso/-/detalle/v-po-003463/bersan?langId=es_ES&tp=1001549&ctre=40000240,"R/ VIA DE LA HISPANIDAD, 65 VIGO 0 Vigo - Pontevedra",Café bar,,,
BEST DONER KEBAB,https://www.turismo.gal/recurso/-/detalle/v-po-004683/best-doner-kebab?langId=es_ES&tp=1001549&ctre=40000240,"Calle do Porto, nº 32 36780 A Guarda - Pontevedra",Café bar,,,mianbuni@gmail.com
BETTY,https://www.turismo.gal/recurso/-/detalle/v-po-006677/betty?langId=es_ES&tp=1001549&ctre=40000240,"AVDA. DEL PARQUE, 32 36540 Silleda - Pontevedra",Café bar,,,
BIBENDUM,https://www.turismo.gal/recurso/-/detalle/v-po-007902/bibendum?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ventura Misa , nº 30 36300 Baiona - Pontevedra",Café bar,,,susibibendum@hotmail.com
BICHOS,https://www.turismo.gal/recurso/-/detalle/180403000030/bichos?langId=es_ES&tp=1001549&ctre=40000240,"LG. A GUIA - ATIOS, nº 14 36400 O Porriño - Pontevedra",Café bar,,,
BICO DE XEADO A GUARDA,https://www.turismo.gal/recurso/-/detalle/210309000775/bico-de-xeado-a-guarda?langId=es_ES&tp=1001549&ctre=40000240,"Calle Do Porto, nº 36 36780 A Guarda - Pontevedra",Café bar,,,penariveirosabela@gmail.com
BICOS,https://www.turismo.gal/recurso/-/detalle/v-po-006569/bicos?langId=es_ES&tp=1001549&ctre=40000240,"RUA ALEXANDRE BOVEDA, 22 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,
BIG STREET 42,https://www.turismo.gal/recurso/-/detalle/v-po-004564/big-street-42?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Gran Vía, nº 42 36203 Vigo - Pontevedra",Café bar,,,giancarlosmojicaramirez177@gmail.com
BINGO COSTA VERDE,https://www.turismo.gal/recurso/-/detalle/16100/bingo-costa-verde?langId=es_ES&tp=24&ctre=142,"Gregorio Espino, 14 36205 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 272 200,
BISCUTER,https://www.turismo.gal/recurso/-/detalle/v-po-009202/biscuter?langId=es_ES&tp=1001549&ctre=40000240,"AVD. DEL PUENTE, 86 36218 Vigo - Pontevedra",Café bar,,,
BISTRO BURGER,https://www.turismo.gal/recurso/-/detalle/250728000560/bistro-burger?langId=es_ES&tp=1001549,"Calle Pi y Margall, nº 73 36202 Vigo - Pontevedra",Café Bar,,,JONJAIROPEREZ@GMAIL.COM
BITÁCORA,https://www.turismo.gal/recurso/-/detalle/c-po-000368/bitacora?langId=es_ES&tp=1001550&ctre=40000242,"Calle Luís Taboada , nº 36 36201 Vigo - Pontevedra",Cafetería,,,
BITACORA,https://www.turismo.gal/recurso/-/detalle/v-po-005530/bitacora?langId=es_ES&tp=1001549&ctre=40000240,"Calle Montero Ríos, nº 99 36930 Bueu - Pontevedra",Café bar,,,
BITADORNA,https://www.turismo.gal/recurso/-/detalle/14512/bitadorna?langId=es_ES&tp=24&ctre=142,"Calle Calvo Sotelo, nº 30 36780 A Guarda - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 611 970,bitadorna@gmail.com
BITADORNA VIGO,https://www.turismo.gal/recurso/-/detalle/1097/bitadorna-vigo?langId=es_ES&tp=24&ctre=142,"Calle Ecuador, nº 56 36203 Vigo - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 136 951,bitadorna@gmail.com
BITCOIN ROCK CAFE,https://www.turismo.gal/recurso/-/detalle/c-po-000780/bitcoin-rock-cafe-?langId=es_ES&tp=1001550&ctre=40000242,"Avenida García Barbón, nº 22 36201 Vigo - Pontevedra",Cafetería,,+34 655 319 377,CLIENTES@SMGSERVICES.ES
BLACK & WHITE MARIN,https://www.turismo.gal/recurso/-/detalle/230303000058/black-white-marin?langId=es_ES&tp=1001549&ctre=40000240,"Calle Doutor Touriño (Galerías La Fuente), nº 10 36900 Marín - Pontevedra",Café bar,,,info@jbarrosasesores.com
BLACK AND WHITE,https://www.turismo.gal/recurso/-/detalle/v-po-007016/black-and-white?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Val Miñor, nº 47 36350 Nigrán - Pontevedra",Café bar,,,
BLACKANDWHITE,https://www.turismo.gal/recurso/-/detalle/190731000419/blackandwhite?langId=es_ES&tp=1001549&ctre=40000240,"Calle Travesía de Vigo, nº 124 36206 Vigo - Pontevedra",Café bar,,,nandofernandez644@gmail.com
BLACKBULL,https://www.turismo.gal/recurso/-/detalle/v-po-009259/blackbull?langId=es_ES&tp=1001549&ctre=40000240,"Calle MIÑO, nº 4 36450 Salvaterra de Miño - Pontevedra",Café bar,,,CRIRODRISL@GMAIL.COM
BLANCO,https://www.turismo.gal/recurso/-/detalle/14277/blanco?langId=es_ES&tp=24&ctre=142,"Virgen das Mareas, 11 36980 O Grove - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 731 446,
BLANCO Y NEGRO,https://www.turismo.gal/recurso/-/detalle/c-po-000798/blanco-y-negro?langId=es_ES&tp=1001550&ctre=40000242,"Calle Enrique Labarta , nº 1 36001 Pontevedra - Pontevedra",Cafetería,,,
BLICK,https://www.turismo.gal/recurso/-/detalle/v-po-008121/blick?langId=es_ES&tp=1001549&ctre=40000240,"XUNCA BLANCA, 43 - VILLALONGA 0 Sanxenxo - Pontevedra",Café bar,,,
BLOOM,https://www.turismo.gal/recurso/-/detalle/180726000464/bloom?langId=es_ES&tp=1001550&ctre=40000242,"Calle Paxariñal, nº 2 36003 Pontevedra - Pontevedra",Cafetería,,+34 886 908 462,
BLOOM NATURAL FOOD,https://www.turismo.gal/recurso/-/detalle/v-po-006657/bloom-natural-food?langId=es_ES&tp=1001549&ctre=40000240,"Calle Andurique, nº 42 36163 Poio - Pontevedra",Café bar,,,bloomnaturalfoodpoio@gmail.com
BLU,https://www.turismo.gal/recurso/-/detalle/v-po-001684/blu?langId=es_ES&tp=1001549&ctre=40000240,"RÚA DARÍO BUGALLAL, 15 36860 Ponteareas - Pontevedra",Café bar,,,
BLUE ICE,https://www.turismo.gal/recurso/-/detalle/210910000176/blue-ice?langId=es_ES&tp=1001549&ctre=40000240,"Calle Campo da Torre, nº 11 36650 Caldas de Reis - Pontevedra",Café bar,,,
BLUE LAKE,https://www.turismo.gal/recurso/-/detalle/v-po-006481/blue-lake?langId=es_ES&tp=1001549&ctre=40000240,RAMAL DOS GALOS 15 BUEU 36930 Bueu - Pontevedra,Café bar,,,
BLUU GASTROBAR,https://www.turismo.gal/recurso/-/detalle/v-po-001654/bluu-gastrobar?langId=es_ES&tp=1001549&ctre=40000240,"Calle Antón Alonso Ríos, nº 20 36540 Silleda - Pontevedra",Café bar,,,
BLUU RESTAURANTE,https://www.turismo.gal/recurso/-/detalle/16088/bluu-restaurante-?langId=es_ES&tp=24&ctre=142,"Calle Antón Alonso Rios, nº 20 36540 Silleda - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 634 908 162,
BO BOLUDO,https://www.turismo.gal/recurso/-/detalle/15143/bo-boludo?langId=es_ES&tp=24&ctre=142,"Calle Bosques Desamparados, nº 4 36600 Vilagarcía de Arousa - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 185 118,
BO CAMIÑO,https://www.turismo.gal/recurso/-/detalle/240110000113/bo-camino?langId=es_ES&tp=1001549&ctre=40000240,"Calle Domingo Bueno, nº 43 36400 O Porriño - Pontevedra",Café bar,,+34 675 872 748,
BO CATAR,https://www.turismo.gal/recurso/-/detalle/v-po-008181/bo-catar?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Alcalde Gregorio Espino, nº 48 36205 Vigo - Pontevedra",Café bar,,,LABORAL@FISELA.ES
"BOA VISTA, CASA DE",https://www.turismo.gal/recurso/-/detalle/r-po-002486/boa-vista-casa-de?langId=es_ES&tp=24&ctre=142,"LG. PUNTA DO XINETE, S/N 36780 A Guarda - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
BOAS MIGAS,https://www.turismo.gal/recurso/-/detalle/v-po-009784/boas-migas?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ramón Peinador, nº 28 36890 Mondariz-Balneario - Pontevedra",Café bar,,,
BOAVISTA MEAÑO,https://www.turismo.gal/recurso/-/detalle/33003/boavista-meano?langId=es_ES&tp=24&ctre=142,36968 Meaño - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 743 005,
BOB DYLAN,https://www.turismo.gal/recurso/-/detalle/v-po-004803/bob-dylan?langId=es_ES&tp=1001549&ctre=40000240,"Carretera Peinador, nº 126 36417 Mos - Pontevedra",Café bar,,,
BOBI,https://www.turismo.gal/recurso/-/detalle/v-po-004196/bobi?langId=es_ES&tp=1001549&ctre=40000240,CANTÓN DE DIOMEDES TUI 700 Tui - Pontevedra,Café bar,,,
BOCA CHICA,https://www.turismo.gal/recurso/-/detalle/190524000450/boca-chica?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ludeiro, nº 18 36416 Mos - Pontevedra",Café bar,,,
BOCA DO RIO,https://www.turismo.gal/recurso/-/detalle/210311001209/boca-do-rio?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Rafael Picó, nº 30 36970 Sanxenxo - Pontevedra",Café bar,,,
BOCAITO,https://www.turismo.gal/recurso/-/detalle/c-po-000676/bocaito?langId=es_ES&tp=1001550&ctre=40000242,"Calle Chariño, nº 2 36002 Pontevedra - Pontevedra",Cafetería,,+34 986 866 586,recepcion@gestoriafuentes.com
BOCALINO,https://www.turismo.gal/recurso/-/detalle/v-po-001312/bocalino?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Avenida de Castrelos , nº 26 36213 Vigo - Pontevedra",Café bar,,,yaiza@mvalles.es
BOCARTE - ESPACIO GASTRONOMICO,https://www.turismo.gal/recurso/-/detalle/280383212/bocarte-espacio-gastronomico?langId=es_ES&tp=24&ctre=142,"Calle Nova de Arriba, nº 7 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,info@bocartefusion.com
BOCATAS A MINI,https://www.turismo.gal/recurso/-/detalle/v-po-003081/bocatas-a-mini?langId=es_ES&tp=1001549&ctre=40000240,"Calle Domingo Blanco Lage, nº 2 36870 Mondariz - Pontevedra",Café bar,,,
BOCATEO,https://www.turismo.gal/recurso/-/detalle/v-po-001723/bocateo?langId=es_ES&tp=1001549&ctre=40000240,"Calle Rúa Chao, nº 2 36202 Vigo - Pontevedra",Café bar,,,danimartinezconde@gmail.com
BOCATEO,https://www.turismo.gal/recurso/-/detalle/v-po-008042/bocateo?langId=es_ES&tp=1001549&ctre=40000240,"Calle Conde Torrecedeira, nº 67 - 69 36202 Vigo - Pontevedra",Café bar,,,secretaria@gesti-grup.com
BOCATERIA - TAPERIA O MORDISCO,https://www.turismo.gal/recurso/-/detalle/v-po-009500/bocateria-taperia-o-mordisco?langId=es_ES&tp=1001549&ctre=40000240,"Calle Galicia, nº 29 36450 Salvaterra de Miño - Pontevedra",Café bar,,,
BOCATERIA A KABAÑA,https://www.turismo.gal/recurso/-/detalle/v-po-007213/bocateria-a-kabana?langId=es_ES&tp=1001549&ctre=40000240,"R/ MANUEL DE CASTRO, 19 0 Vigo - Pontevedra",Café bar,,,
BOCATERÍA ARRECIFE,https://www.turismo.gal/recurso/-/detalle/c-po-000990/bocateria-arrecife?langId=es_ES&tp=1001550&ctre=40000242,LOCAL 5-A PORTO DEPORTIVO 36960 Sanxenxo - Pontevedra,Cafetería,,,
BOCATERÍA BOCAMILA,https://www.turismo.gal/recurso/-/detalle/160519000065/bocateria-bocamila?langId=es_ES&tp=1001549&ctre=40000240,"Calle Paseo Matutino, nº 25 36860 Ponteareas - Pontevedra",Café bar,,,DELENIDANI76@GMAIL.COM
BOCATERIA BOLICHE,https://www.turismo.gal/recurso/-/detalle/160826000085/bocateria-boliche?langId=es_ES&tp=1001550&ctre=40000242,"Calle Joaquín Fernández Sestelo, nº 12 36470 Salceda de Caselas - Pontevedra",Cafetería,,,floraalmeida10.fa@gmail.com
BOCATERÍA D XURA,https://www.turismo.gal/recurso/-/detalle/r-po-002547/bocateria-d-xura?langId=es_ES&tp=24&ctre=142,"RÚA PURIFICACIÓN SAAVEDRA, 18-BIS, BAIXO 36207 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
BOCATERIA DOGI,https://www.turismo.gal/recurso/-/detalle/210308000718/bocateria-dogi?langId=es_ES&tp=1001549&ctre=40000240,"Baixada a Gändara, nº 1 36330 Vigo - Pontevedra",Café bar,,,
BOCATERIA ESCUDERO,https://www.turismo.gal/recurso/-/detalle/v-po-006993/bocateria-escudero?langId=es_ES&tp=1001549&ctre=40000240,"Calle Doutor Carracido, nº 105 36205 Vigo - Pontevedra",Café bar,,,
BOCATERIA GIGANTES,https://www.turismo.gal/recurso/-/detalle/14043/bocateria-gigantes?langId=es_ES&tp=24&ctre=142,"Barcelona, nº 47 36203 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 886 116 081,
BOCATERIA LA MARINA,https://www.turismo.gal/recurso/-/detalle/c-po-000190/bocateria-la-marina?langId=es_ES&tp=1001550&ctre=40000242,"Avenida Monterreal , nº 1 36300 Baiona - Pontevedra",Cafetería,,,
BOCATERIA LALO´S NASAS,https://www.turismo.gal/recurso/-/detalle/221128000322/bocateria-lalo-s-nasas?langId=es_ES&tp=1001549&ctre=40000240,"Calle Das Pontes (Nasas Nigrán - Pol. Ind. Port), nº 2 36350 Nigrán - Pontevedra",Café bar,,,BOCATERIALALOS@GMAIL.COM
BOCATERIA LARECA,https://www.turismo.gal/recurso/-/detalle/210311001350/bocateria-lareca?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Churruca, nº 11 36201 Vigo - Pontevedra",Café bar,,,
