nombre,link,direccion,tipo,categoria,telefono,email
CASA CABAQUEIROS,https://www.turismo.gal/recurso/-/detalle/2102/casa-cabaqueiros?langId=es_ES&tp=71&ctre=134,"Pías - O Carrascal, nº 16 36760 O Rosal - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),+34 986 611 844,casaruralcabaqueiros@gmail.com
CASA CARBALLO DE PRADO 1900,https://www.turismo.gal/recurso/-/detalle/190625000434/casa-carballo-de-prado-1900?langId=es_ES&tp=67&ctre=135,"Lugar Valboa, nº 34 B 36192 Meis - Pontevedra",Pensión,2 estrellas,,
CASA CARMELA,https://www.turismo.gal/recurso/-/detalle/280377453/casa-carmela?langId=es_ES&tp=67&ctre=135,"Maceiras , nº 101 0 Sanxenxo - Pontevedra",Pensión,1 estrella,,
CASA CARMEN Y LETICIA,https://www.turismo.gal/recurso/-/detalle/280379734/casa-carmen-y-leticia?langId=es_ES&tp=67&ctre=135,"AREAL, 11 0 Sanxenxo - Pontevedra",Pensión,2 estrellas,+34 986 723 423,leticiamartinezdeza@hotmail.com
CASA CASTRO,https://www.turismo.gal/recurso/-/detalle/32497/casa-castro?langId=es_ES&tp=67&ctre=135,"Calle Cine, nº 1 36590 Vila de Cruces - Pontevedra",Pensión,1 estrella,+34 986 582 085,rcasacastro@gmail.com
CASA CHECHO,https://www.turismo.gal/recurso/-/detalle/210630000722/casa-checho?langId=es_ES&tp=67&ctre=135,"Lugar Curro, nº 10 36939 Bueu - Pontevedra",Pensión,2 estrellas,+34 986 687 698,
CASA CHOUPAS,https://www.turismo.gal/recurso/-/detalle/190405000087/casa-choupas?langId=es_ES&tp=67&ctre=135,"Calle Cega, nº 5 36940 Cangas - Pontevedra",Pensión,3 estrellas,+34 699 379 040,contacto@casachoupas.es
CASA CODESAL,https://www.turismo.gal/recurso/-/detalle/280382332/casa-codesal?langId=es_ES&tp=68&ctre=130,CODESAL 36990 Sanxenxo - Pontevedra,Apartamento,Apartamentos 1 Llave,+34 666 145 011,info@casacodesal.com
CASA CON ENCANTO O REFUXIO,https://www.turismo.gal/recurso/-/detalle/211213000070/casa-con-encanto-o-refuxio?langId=es_ES&tp=67&ctre=135,nº 19 36590 Vila de Cruces - Pontevedra,Pensión,3 estrellas,,nataliamilamerza@gmail.com
CASA CON ENCANTO O SALAZON,https://www.turismo.gal/recurso/-/detalle/230612000328/casa-con-encanto-o-salazon?langId=es_ES&tp=22&ctre=129,"Avenida Vilariño, nº 75 36630 Cambados - Pontevedra",Hotel,2 Estrellas,+34 620 342 578,casaruralosalazon@gmail.com
CASA CORDIEIRA,https://www.turismo.gal/recurso/-/detalle/180521000316/casa-cordieira?langId=es_ES&tp=1000180&ctre=1000220,"Calle San Roque, nº 65 36993 Poio - Pontevedra",Vivienda Turística,,+34 629 585 459,casacordieira@gamil.com
CASA CRECIENTE,https://www.turismo.gal/recurso/-/detalle/32238/casa-creciente?langId=es_ES&tp=67&ctre=135,"Calle Mon y Landa, nº 14 36420 Crecente - Pontevedra",Pensión,1 estrella,+34 986 603 203,
CASA CUÑA,https://www.turismo.gal/recurso/-/detalle/220714000344/casa-cuna?langId=es_ES&tp=67&ctre=135,"Barrio Santa Maria de Tebra, nº 2 36748 Tomiño - Pontevedra",Pensión,1 estrella,,MARCOSMO64@GMAIL.COM
CASA D'AGOSTO,https://www.turismo.gal/recurso/-/detalle/16111/casa-d-agosto?langId=es_ES&tp=71&ctre=134,"Carretera As Estacas, nº 2 36851 Fornelos de Montes - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),,omarlorenzo@gmail.com
CASA DA BARREIRA,https://www.turismo.gal/recurso/-/detalle/15809/casa-da-barreira?langId=es_ES&tp=71&ctre=134,nº 21 36691 Soutomaior - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 683 357,informacion@casadabarreira.es
CASA DA CAPILLA,https://www.turismo.gal/recurso/-/detalle/258759348/casa-da-capilla?langId=es_ES&tp=67&ctre=135,"Aldea A Capela, nº 10 36585 Vila de Cruces - Pontevedra",Pensión,2 estrellas,+34 986 589 129,casadacapilla@gmail.com
CASA DA CARBALLEIRA,https://www.turismo.gal/recurso/-/detalle/2178/casa-da-carballeira?langId=es_ES&tp=71&ctre=134,36687 A Estrada - Pontevedra,Turismo rural,Grupo-C (Casa de Labranza),+34 986 689 552,info@casadacarballeira.es
CASA DA CHOUSA,https://www.turismo.gal/recurso/-/detalle/170120000070/casa-da-chousa?langId=es_ES&tp=1000180&ctre=1000220,"Chousa, nº 4 36993 Poio - Pontevedra",Vivienda Turística,,,juan1430@hotmail.es
CASA DA CIMA,https://www.turismo.gal/recurso/-/detalle/28885/casa-da-cima?langId=es_ES&tp=71&ctre=134,"Lugar Aranza, nº 31 36163 Soutomaior - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),,
CASA DA GORRIONA,https://www.turismo.gal/recurso/-/detalle/280379766/casa-da-gorriona?langId=es_ES&tp=1000180&ctre=1000220,"Rúa Bouciña, nº 21 36633 Cambados - Pontevedra",Vivienda Turística,,+34 986 543 251,casadagorriona@telefonica.net
CASA DA LABACEIRA,https://www.turismo.gal/recurso/-/detalle/150708000039/casa-da-labaceira?langId=es_ES&tp=1000180&ctre=1000220,"Calle LG. CASTRO DO MEDIO , nº 58 36116 Cerdedo-Cotobade - Pontevedra",Vivienda Turística,,,
CASA DA MUIÑEIRA,https://www.turismo.gal/recurso/-/detalle/259519951/casa-da-muineira?langId=es_ES&tp=71&ctre=134,"Abilleira, nº 1 36630 Cambados - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),+34 986 520 851,info@casadamuineira.com
CASA DA PASTORA,https://www.turismo.gal/recurso/-/detalle/16379/casa-da-pastora?langId=es_ES&tp=71&ctre=134,"O Outeiro, nº 12 36684 A Estrada - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),+34 986 578 299,info@casadapastora.com
CASA DA PEDRA,https://www.turismo.gal/recurso/-/detalle/260630675/casa-da-pedra?langId=es_ES&tp=71&ctre=134,nº 13 36740 Tomiño - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,casadapedrarural@gmail.com
CASA DA TORRE,https://www.turismo.gal/recurso/-/detalle/11407/casa-da-torre?langId=es_ES&tp=71&ctre=134,nº 55 36647 Valga - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 557 480,info@casaruraldatorre.es
CASA DA URCELA,https://www.turismo.gal/recurso/-/detalle/4329/casa-da-urcela?langId=es_ES&tp=71&ctre=134,nº 66 36863 Ponteareas - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 698 161 950,urcela@agarimo.com
CASA DAS MINAS,https://www.turismo.gal/recurso/-/detalle/37950/casa-das-minas?langId=es_ES&tp=68&ctre=130,"Casa Das Minas, nº s/n 36519 Lalín - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 660 000 294,roicarba@gmail.com
CASA DAS PEDRAS,https://www.turismo.gal/recurso/-/detalle/160322000128/casa-das-pedras?langId=es_ES&tp=1000180&ctre=1000220,"Lameiro, nº 31 36110 Campo Lameiro - Pontevedra",Vivienda Turística,,,
CASA DAS PÍAS,https://www.turismo.gal/recurso/-/detalle/3842/casa-das-pias?langId=es_ES&tp=71&ctre=134,nº 11 36895 Ponteareas - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 645 519,rural@casadaspias.com
CASA DE 1910,https://www.turismo.gal/recurso/-/detalle/vt-po-000037/casa-de-1910?langId=es_ES&tp=1000180&ctre=1000220,"Calle Da Pedreira , nº 28 36691 Soutomaior - Pontevedra",Vivienda Turística,,,casade1910@hotmail.com
CASA DE ALICIA,https://www.turismo.gal/recurso/-/detalle/vt-po-000032/casa-de-alicia?langId=es_ES&tp=1000180&ctre=1000220,nº 13 0 Moraña - Pontevedra,Vivienda Turística,,,reservas@casaruraldealicia.com
CASA DE AVELINA GARRIDO,https://www.turismo.gal/recurso/-/detalle/2101/casa-de-avelina-garrido?langId=es_ES&tp=71&ctre=134,36680 A Estrada - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,casadebrea@casadebrea.com
CASA DE BREA,https://www.turismo.gal/recurso/-/detalle/35683/casa-de-brea?langId=es_ES&tp=71&ctre=134,36684 A Estrada - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,reservas@casadebrea.com
CASA DE CACHEIRO,https://www.turismo.gal/recurso/-/detalle/2153/casa-de-cacheiro?langId=es_ES&tp=71&ctre=134,nº 9 36579 Silleda - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 585 027 / +34 986 585 095,reservas@casadecacheiro.com
CASA DE CARRIL,https://www.turismo.gal/recurso/-/detalle/280382454/casa-de-carril?langId=es_ES&tp=1000180&ctre=1000220,"Jesús Garrido, nº 6 36600 Vilagarcía de Arousa - Pontevedra",Vivienda Turística,,+34 609 549 541,casadecarril@gmail.com
CASA DE CONDE,https://www.turismo.gal/recurso/-/detalle/220707000177/casa-de-conde?langId=es_ES&tp=67&ctre=135,"Lugar Coirón, nº 46 36967 Meaño - Pontevedra",Pensión,1 estrella,,luiscaneda3@gmail.com
CASA DE COUSO,https://www.turismo.gal/recurso/-/detalle/33089/casa-de-couso?langId=es_ES&tp=71&ctre=134,"Carretera de Couso , nº 185 36940 Cangas - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),+34 913 864 865,info@casadecouso.com
CASA DE FARES,https://www.turismo.gal/recurso/-/detalle/220808000102/casa-de-fares?langId=es_ES&tp=1000180&ctre=1000220,"Trasmonte, nº 16 36685 A Estrada - Pontevedra",Vivienda Turística,,,csomozafares@yahoo.es
CASA DE GRANDE,https://www.turismo.gal/recurso/-/detalle/11510/casa-de-grande?langId=es_ES&tp=71&ctre=134,nº 5 36630 Cambados - Pontevedra,Turismo rural,Grupo-C (Casa de Labranza),+34 986 524 441,casadegrande@casadegrande.es
"CASA DE LABRANZA ""A CASA DA LABORA""",https://www.turismo.gal/recurso/-/detalle/210120000095/casa-de-labranza-a-casa-da-labora-?langId=es_ES&tp=71&ctre=134,nº 58 36627 Vilanova de Arousa - Pontevedra,Turismo rural,Grupo-C (Casa de Labranza),+34 629 858 610,info@casaruralterrasanta.com
CASA DE LABRANZA AS BUBELAS,https://www.turismo.gal/recurso/-/detalle/181025000237/casa-de-labranza-as-bubelas?langId=es_ES&tp=71&ctre=134,nº 14 36968 Meaño - Pontevedra,Turismo rural,Grupo-C (Casa de Labranza),,eladioriveiro@yahoo.es
CASA DE LUAS,https://www.turismo.gal/recurso/-/detalle/250311000106/casa-de-luas?langId=es_ES&tp=67&ctre=135,"Lugar Gándara de Ribadumia, nº 1 36636 Ribadumia - Pontevedra",Pensión,3 estrellas,,L.SERANTES@HOTMAIL.COM
CASA DE MAGINA,https://www.turismo.gal/recurso/-/detalle/276922741/casa-de-magina?langId=es_ES&tp=71&ctre=134,"Carretera Ventín a Verducido , nº 37 36848 Fornelos de Montes - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),,magina.casarural@hotmail.com
CASA DE MARICA,https://www.turismo.gal/recurso/-/detalle/28956/casa-de-marica?langId=es_ES&tp=71&ctre=134,nº 14 36680 A Estrada - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 584 221,casademarica@hotmail.com
CASA DE PATI,https://www.turismo.gal/recurso/-/detalle/150907000018/casa-de-pati?langId=es_ES&tp=1000180&ctre=1000220,"LG. COUSO , nº 1 36692 Barro - Pontevedra",Vivienda Turística,,+34 634 616 636,
CASA DO ACHE,https://www.turismo.gal/recurso/-/detalle/33253/casa-do-ache?langId=es_ES&tp=71&ctre=134,"Camino Rial , nº 7 36995 Poio - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),,casadoache@casadoache.com
CASA DO AMERICANO,https://www.turismo.gal/recurso/-/detalle/260500431/casa-do-americano?langId=es_ES&tp=71&ctre=134,Barrio Cornello 36141 Vilaboa - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 708 006,info@casadoamericano.com
CASA DO AREAL,https://www.turismo.gal/recurso/-/detalle/280381792/casa-do-areal?langId=es_ES&tp=1000180&ctre=1000220,nº 11 36637 Meis - Pontevedra,Vivienda Turística,,,casadoareal11@hotmail.com
CASA DO AVÓ,https://www.turismo.gal/recurso/-/detalle/28443/casa-do-avo?langId=es_ES&tp=71&ctre=134,nº 35 36680 A Estrada - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,info@casasaperegrina.com
CASA DO CEREIRO,https://www.turismo.gal/recurso/-/detalle/240607000226/casa-do-cereiro?langId=es_ES&tp=71&ctre=134,"Calle D, nº 30 36687 A Estrada - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),,info@casadocereiro.es
CASA DO FORNO,https://www.turismo.gal/recurso/-/detalle/2136/casa-do-forno?langId=es_ES&tp=71&ctre=134,36684 A Estrada - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,casadofornogalicia@gmail.com
CASA DO LEAL SILVER WAY,https://www.turismo.gal/recurso/-/detalle/220704000062/casa-do-leal-silver-way?langId=es_ES&tp=71&ctre=134,nº 14 36570 Silleda - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,casadolealsilverway@gmail.com
CASA DO MARQUES,https://www.turismo.gal/recurso/-/detalle/280383412/casa-do-marques?langId=es_ES&tp=67&ctre=135,"Calle Areas, nº 13 36393 Baiona - Pontevedra",Pensión,3 estrellas,+34 986 353 150,info@casadomarques.es
CASA DO OURO,https://www.turismo.gal/recurso/-/detalle/11390/casa-do-ouro?langId=es_ES&tp=71&ctre=134,nº 10 36940 Cangas - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 328 451,contactocasadoouro@gmail.com
CASA DO OUTEIRIÑO,https://www.turismo.gal/recurso/-/detalle/2176/casa-do-outeirino?langId=es_ES&tp=71&ctre=134,"Lugar O Outeiriño , nº 9 36684 A Estrada - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),,olgasaiz@aol.com
CASA DO PAZO,https://www.turismo.gal/recurso/-/detalle/160718000076/casa-do-pazo?langId=es_ES&tp=1000180&ctre=1000220,"Calle A RUA , nº 18 36993 Poio - Pontevedra",Vivienda Turística,,+34 982 222 510,
CASA DO SEAR,https://www.turismo.gal/recurso/-/detalle/15865/casa-do-sear?langId=es_ES&tp=71&ctre=134,"Areas, nº 17 36966 Sanxenxo - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),,
CASA DO TOMÁS,https://www.turismo.gal/recurso/-/detalle/31816/casa-do-tomas?langId=es_ES&tp=71&ctre=134,36914 Marín - Pontevedra,Turismo rural,Grupo-C (Casa de Labranza),+34 986 881 719,info@casadotomas.com
CASA DO VAL,https://www.turismo.gal/recurso/-/detalle/16577/casa-do-val?langId=es_ES&tp=71&ctre=134,nº 24 36863 Ponteareas - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 649 100,casadoval@gmail.com
CASA DO XIS,https://www.turismo.gal/recurso/-/detalle/2149/casa-do-xis?langId=es_ES&tp=71&ctre=134,36526 Agolada - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 580 637,luciacasadoxis@hotmail.com
CASA DOS CANCELOS,https://www.turismo.gal/recurso/-/detalle/33679/casa-dos-cancelos?langId=es_ES&tp=71&ctre=134,"Quinteiro (Trabanca-Sardiñeira Carril), nº 3 36618 Vilagarcía de Arousa - Pontevedra",Turismo rural,Grupo-C (Casa de Labranza),+34 986 504 321,info@casadoscancelos.com
CASA DOS CREGOS,https://www.turismo.gal/recurso/-/detalle/7043/casa-dos-cregos?langId=es_ES&tp=71&ctre=134,"FONDEVILA, nº 18 36580 Vila de Cruces - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),+34 678 252 174,yosuneaguirre@hotmail.com
CASA ESTARQUE,https://www.turismo.gal/recurso/-/detalle/210929000341/casa-estarque?langId=es_ES&tp=67&ctre=135,"Barrio Sequeirós, nº 32 36380 Gondomar - Pontevedra",Pensión,3 estrellas,,casaestarque@gmail.com
CASA FERNÁNDEZ,https://www.turismo.gal/recurso/-/detalle/2158/casa-fernandez?langId=es_ES&tp=71&ctre=134,"Calle da Igrexa, nº 16 36680 A Estrada - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),+34 986 578 211,casafernandez1@gmail.com
CASA FLORENCIO,https://www.turismo.gal/recurso/-/detalle/21021/casa-florencio?langId=es_ES&tp=67&ctre=135,nº 1 36838 A Lama - Pontevedra,Pensión,2 estrellas,+34 986 696 749,info@casa-florencio.com
CASA FUENTES,https://www.turismo.gal/recurso/-/detalle/19205/casa-fuentes?langId=es_ES&tp=67&ctre=135,"Avenida de la Seca, nº 21 36994 Poio - Pontevedra",Pensión,2 estrellas,+34 986 770 729,
CASA GALIÑANES,https://www.turismo.gal/recurso/-/detalle/32042/casa-galinanes?langId=es_ES&tp=67&ctre=135,"AS CHOUZAS - PORTONOVO, nº 3 36979 Sanxenxo - Pontevedra",Pensión,2 estrellas,,info@casagalinanes.com
CASA GRANDE DE FUENTEMAYOR,https://www.turismo.gal/recurso/-/detalle/2097/casa-grande-de-fuentemayor?langId=es_ES&tp=71&ctre=134,nº 2 36545 Silleda - Pontevedra,Turismo rural,Grupo-A (Casa Grande),+34 986 592 001,reservas@casagrandefuentemayor.com
CASA GRANDE LA ALMUÍÑA,https://www.turismo.gal/recurso/-/detalle/21816/casa-grande-la-almuina?langId=es_ES&tp=71&ctre=134,nº 1 36439 Arbo - Pontevedra,Turismo rural,Grupo-A (Casa Grande),+34 986 664 909,casagrandelaalmuina@casagrandelaalmuina.com
PENSIÓN APARTAMENTO DE UNHA ESTRELA,https://www.turismo.gal/recurso/-/detalle/250414000440/pension-apartamento-de-unha-estrela-?langId=es_ES&tp=67&ctre=135,"Lugar Ponte Sampaio, nº 12 36690 Pontevedra - Pontevedra",Pensión,1 estrella,,j.estevezpazos@gmail.com
CASA HERRERIA,https://www.turismo.gal/recurso/-/detalle/190411000199/casa-herreria?langId=es_ES&tp=67&ctre=135,"Calle Herrería, nº 43 36650 Caldas de Reis - Pontevedra",Pensión,3 estrellas,+34 658 780 098,
CASA IOSA,https://www.turismo.gal/recurso/-/detalle/2177/casa-iosa?langId=es_ES&tp=71&ctre=134,36556 Forcarei - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 755 190,
CASA ISABEL,https://www.turismo.gal/recurso/-/detalle/33408/casa-isabel?langId=es_ES&tp=67&ctre=135,"RÚA OLMO SECO, 1 - PORTONOVO 36970 Sanxenxo - Pontevedra",Pensión,3 estrellas,+34 986 724 062,info@hostalisabelsanxenxo.com
CASA ISOLINA,https://www.turismo.gal/recurso/-/detalle/268791706/casa-isolina?langId=es_ES&tp=67&ctre=135,"LG. SOBREIRA, 26 36960 Sanxenxo - Pontevedra",Pensión,1 estrella,+34 986 724 483,
CASA LARACHE 31,https://www.turismo.gal/recurso/-/detalle/160428000121/casa-larache-31?langId=es_ES&tp=1000180&ctre=1000220,"Lg. De Larache, nº 31 36142 Vilaboa - Pontevedra",Vivienda Turística,,,
CASA LASTRES,https://www.turismo.gal/recurso/-/detalle/32235/casa-lastres?langId=es_ES&tp=71&ctre=134,nº 33 36967 Meaño - Pontevedra,Turismo rural,Grupo-C (Casa de Labranza),+34 986 745 414,casalastres@hotmail.com
CASA LEIRAS,https://www.turismo.gal/recurso/-/detalle/h-po-001932/casa-leiras?langId=es_ES&tp=67&ctre=135,"Calle iglesias , nº 8 36579 Silleda - Pontevedra",Pensión,1 estrella,,casaleiras1866@yahoo.es
"LOLA, CASA",https://www.turismo.gal/recurso/-/detalle/37393/lola-casa?langId=es_ES&tp=67&ctre=135,"AVDA. CASTELAO, 88 980 O Grove - Pontevedra",Pensión,1 estrella,+34 986 733 429,
CASA LOUREIRO,https://www.turismo.gal/recurso/-/detalle/2140/casa-loureiro?langId=es_ES&tp=71&ctre=134,36650 Caldas de Reis - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 535 238,casaloureiro@casaloureiro.com
CASA LUCIANO,https://www.turismo.gal/recurso/-/detalle/32360/casa-luciano?langId=es_ES&tp=67&ctre=135,"R/ LUÍS ROCAFORT, 26 36960 Sanxenxo - Pontevedra",Pensión,1 estrella,+34 986 720 331,
CASA MACEIRA,https://www.turismo.gal/recurso/-/detalle/190716000286/casa-maceira?langId=es_ES&tp=67&ctre=135,nº 26 36792 Tomiño - Pontevedra,Pensión,1 estrella,,info@casamaceira.com
CASA MADRIÑÁN,https://www.turismo.gal/recurso/-/detalle/7045/casa-madrinan?langId=es_ES&tp=71&ctre=134,nº 13 36598 Vila de Cruces - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,camino1944@hotmail.com
CASA MANOLO,https://www.turismo.gal/recurso/-/detalle/21577/casa-manolo?langId=es_ES&tp=67&ctre=135,"Calle Tomás Paredes , nº 25 36208 Vigo - Pontevedra",Pensión,1 estrella,+34 986 231 096,
CASA MANTEIGA,https://www.turismo.gal/recurso/-/detalle/36301/casa-manteiga?langId=es_ES&tp=71&ctre=134,nº 35 36110 Campo Lameiro - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 752 117,casamanteiga@hotmail.com
CASA MANUEL Y SOFIA,https://www.turismo.gal/recurso/-/detalle/210601000019/casa-manuel-y-sofia?langId=es_ES&tp=71&ctre=134,nº 47 36192 Meis - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,casamanuelysofia@gmail.com
CASA MARÍA,https://www.turismo.gal/recurso/-/detalle/280378422/casa-maria?langId=es_ES&tp=67&ctre=135,nº 10 36988 O Grove - Pontevedra,Pensión,2 estrellas,,reservas@casamariaogrove.es
CASA MARÍA DE PEPA,https://www.turismo.gal/recurso/-/detalle/23919/casa-maria-de-pepa?langId=es_ES&tp=71&ctre=134,36840 Pazos de Borbén - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 497 051,casamariadepepa@hotmail.com
CASA MARIANO,https://www.turismo.gal/recurso/-/detalle/36528/casa-mariano?langId=es_ES&tp=67&ctre=135,"Calle Fonte de Ons, nº 80 36990 Sanxenxo - Pontevedra",Pensión,2 estrellas,+34 986 744 059,marianoforga@yahoo.es
CASA MARIÑÁN,https://www.turismo.gal/recurso/-/detalle/18226/casa-marinan?langId=es_ES&tp=67&ctre=135,nº 41 36990 Sanxenxo - Pontevedra,Pensión,1 estrella,+34 986 744 827,info@casamarinan.com
CASA MARIÑEIRA A DORNA,https://www.turismo.gal/recurso/-/detalle/280379915/casa-marineira-a-dorna?langId=es_ES&tp=68&ctre=130,"Calle Montiño de Arriba, nº 30 36630 Cambados - Pontevedra",Apartamento,Apartamentos 1 Llave,,
CASA MARIÑEIRA LOURDES,https://www.turismo.gal/recurso/-/detalle/11503/casa-marineira-lourdes?langId=es_ES&tp=71&ctre=134,"Avenida A Pastora, nº 95-B-97 36630 Cambados - Pontevedra",Turismo rural,Grupo-C (Casa de Labranza),+34 986 543 985,reservas@cmlourdes.net
CASA MARTINEZ,https://www.turismo.gal/recurso/-/detalle/170404000007/casa-martinez?langId=es_ES&tp=67&ctre=135,"Lugar A Portela, nº 14 36930 Bueu - Pontevedra",Pensión,2 estrellas,+34 647 192 637,
CASA MARTINEZ,https://www.turismo.gal/recurso/-/detalle/258794575/casa-martinez?langId=es_ES&tp=67&ctre=135,"Calle Platería, nº 29 36980 O Grove - Pontevedra",Pensión,1 estrella,+34 986 731 059,
CASA MARUXA,https://www.turismo.gal/recurso/-/detalle/258798160/casa-maruxa?langId=es_ES&tp=67&ctre=135,"Avenida Santa María , nº 12 36002 Pontevedra - Pontevedra",Pensión,1 estrella,,casamarujapontevedra@gmail.com
CASA MATALOBOS,https://www.turismo.gal/recurso/-/detalle/vt-po-000033/casa-matalobos?langId=es_ES&tp=1000180&ctre=1000220,LG. SEÑORANS S/N 36687 A Estrada - Pontevedra,Vivienda Turística,,,infogalega@mundo-r.com
CASA MÉNDEZ,https://www.turismo.gal/recurso/-/detalle/3839/casa-mendez?langId=es_ES&tp=71&ctre=134,nº 18 36548 Silleda - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 580 030 / +34 986 580 217,
CASA MONCHA,https://www.turismo.gal/recurso/-/detalle/32514/casa-moncha?langId=es_ES&tp=67&ctre=135,"Calle Barcelona , nº 8 36630 Cambados - Pontevedra",Pensión,1 estrella,,
CASA NICOLAU,https://www.turismo.gal/recurso/-/detalle/vt-po-000034/casa-nicolau?langId=es_ES&tp=1000180&ctre=1000220,36829 Ponte Caldelas - Pontevedra,Vivienda Turística,,986 750 613 / 986 750 377,ncarlosw@gmail.com
